window_id,id,window_start,window_end,target_date,target_distance_km,target_distance_label,target_seconds,target_time,window_days,activity_days,rest_days
0147e40d-85b6-4816-9048-86f03c3d6388_2018-11-12_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2018-10-16,2018-11-12,2018-11-12,5.0,5.0 km,1596.0258899676373,26:36,28,8,20
0147e40d-85b6-4816-9048-86f03c3d6388_2019-01-04_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2018-12-08,2019-01-04,2019-01-04,5.0,5.0 km,1576.8362989323841,26:17,28,1,27
0147e40d-85b6-4816-9048-86f03c3d6388_2019-01-06_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2018-12-10,2019-01-06,2019-01-06,5.0,5.0 km,1656.0974212034382,27:36,28,2,26
0147e40d-85b6-4816-9048-86f03c3d6388_2019-01-08_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2018-12-12,2019-01-08,2019-01-08,5.0,5.0 km,1688.1713395638628,28:08,28,3,25
0147e40d-85b6-4816-9048-86f03c3d6388_2019-01-11_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2018-12-15,2019-01-11,2019-01-11,5.0,5.0 km,1674.414492753623,27:54,28,4,24
0147e40d-85b6-4816-9048-86f03c3d6388_2019-01-13_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2018-12-17,2019-01-13,2019-01-13,5.0,5.0 km,1760.2671009771987,29:20,28,5,23
0147e40d-85b6-4816-9048-86f03c3d6388_2019-01-14_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2018-12-18,2019-01-14,2019-01-14,5.0,5.0 km,1859.0,30:59,28,6,22
0147e40d-85b6-4816-9048-86f03c3d6388_2019-01-16_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2018-12-20,2019-01-16,2019-01-16,5.0,5.0 km,1574.790909090909,26:15,28,7,21
0147e40d-85b6-4816-9048-86f03c3d6388_2019-01-18_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2018-12-22,2019-01-18,2019-01-18,5.0,5.0 km,1652.3630363036305,27:32,28,8,20
0147e40d-85b6-4816-9048-86f03c3d6388_2019-01-18_10.0,0147e40d-85b6-4816-9048-86f03c3d6388,2018-12-22,2019-01-18,2019-01-18,10.0,10.0 km,3180.478527607362,53:00,28,8,20
0147e40d-85b6-4816-9048-86f03c3d6388_2019-01-21_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2018-12-25,2019-01-21,2019-01-21,5.0,5.0 km,1718.8364779874214,28:39,28,9,19
0147e40d-85b6-4816-9048-86f03c3d6388_2019-01-28_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-01-01,2019-01-28,2019-01-28,5.0,5.0 km,1697.2210144927535,28:17,28,10,18
0147e40d-85b6-4816-9048-86f03c3d6388_2019-02-06_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-01-10,2019-02-06,2019-02-06,5.0,5.0 km,1707.618556701031,28:28,28,8,20
0147e40d-85b6-4816-9048-86f03c3d6388_2019-02-09_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-01-13,2019-02-09,2019-02-09,5.0,5.0 km,1663.8594594594595,27:44,28,8,20
0147e40d-85b6-4816-9048-86f03c3d6388_2019-02-09_10.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-01-13,2019-02-09,2019-02-09,10.0,10.0 km,3521.724517906336,58:42,28,8,20
0147e40d-85b6-4816-9048-86f03c3d6388_2019-02-12_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-01-16,2019-02-12,2019-02-12,5.0,5.0 km,1579.540716612378,26:20,28,7,21
0147e40d-85b6-4816-9048-86f03c3d6388_2019-02-21_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-01-25,2019-02-21,2019-02-21,5.0,5.0 km,1749.964017991005,29:10,28,5,23
0147e40d-85b6-4816-9048-86f03c3d6388_2019-02-24_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-01-28,2019-02-24,2019-02-24,5.0,5.0 km,1579.5931758530182,26:20,28,6,22
0147e40d-85b6-4816-9048-86f03c3d6388_2019-02-26_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-01-30,2019-02-26,2019-02-26,5.0,5.0 km,1547.1304000000007,25:47,28,6,22
0147e40d-85b6-4816-9048-86f03c3d6388_2019-02-27_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-01-31,2019-02-27,2019-02-27,5.0,5.0 km,1854.7142857142858,30:55,28,7,21
0147e40d-85b6-4816-9048-86f03c3d6388_2019-03-02_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-02-03,2019-03-02,2019-03-02,5.0,5.0 km,1544.181818181818,25:44,28,8,20
0147e40d-85b6-4816-9048-86f03c3d6388_2019-03-06_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-02-07,2019-03-06,2019-03-06,5.0,5.0 km,1512.154970760234,25:12,28,8,20
0147e40d-85b6-4816-9048-86f03c3d6388_2019-03-16_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-02-17,2019-03-16,2019-03-16,5.0,5.0 km,1692.215425531915,28:12,28,7,21
0147e40d-85b6-4816-9048-86f03c3d6388_2019-03-22_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-02-23,2019-03-22,2019-03-22,5.0,5.0 km,1628.414364640884,27:08,28,9,19
0147e40d-85b6-4816-9048-86f03c3d6388_2019-03-23_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-02-24,2019-03-23,2019-03-23,5.0,5.0 km,1708.5372670807453,28:29,28,10,18
0147e40d-85b6-4816-9048-86f03c3d6388_2019-03-25_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-02-26,2019-03-25,2019-03-25,5.0,5.0 km,1742.7375690607737,29:03,28,10,18
0147e40d-85b6-4816-9048-86f03c3d6388_2019-03-25_10.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-02-26,2019-03-25,2019-03-25,10.0,10.0 km,3412.9099099099103,56:53,28,10,18
0147e40d-85b6-4816-9048-86f03c3d6388_2019-04-01_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-03-05,2019-04-01,2019-04-01,5.0,5.0 km,1940.703910614525,32:21,28,8,20
0147e40d-85b6-4816-9048-86f03c3d6388_2019-04-05_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-03-09,2019-04-05,2019-04-05,5.0,5.0 km,1686.946949602122,28:07,28,9,19
0147e40d-85b6-4816-9048-86f03c3d6388_2019-04-05_10.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-03-09,2019-04-05,2019-04-05,10.0,10.0 km,3341.775641025641,55:42,28,9,19
0147e40d-85b6-4816-9048-86f03c3d6388_2019-04-10_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-03-14,2019-04-10,2019-04-10,5.0,5.0 km,1602.4033613445376,26:42,28,10,18
0147e40d-85b6-4816-9048-86f03c3d6388_2019-04-14_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-03-18,2019-04-14,2019-04-14,5.0,5.0 km,1590.4301994301993,26:30,28,9,19
0147e40d-85b6-4816-9048-86f03c3d6388_2019-04-14_10.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-03-18,2019-04-14,2019-04-14,10.0,10.0 km,3144.6753246753246,52:25,28,9,19
0147e40d-85b6-4816-9048-86f03c3d6388_2019-04-14_15.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-03-18,2019-04-14,2019-04-14,15.0,15.0 km,4895.870967741936,01:21:36,28,9,19
0147e40d-85b6-4816-9048-86f03c3d6388_2019-04-19_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-03-23,2019-04-19,2019-04-19,5.0,5.0 km,1658.4690026954177,27:38,28,8,20
0147e40d-85b6-4816-9048-86f03c3d6388_2019-04-19_10.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-03-23,2019-04-19,2019-04-19,10.0,10.0 km,3371.0,56:11,28,8,20
0147e40d-85b6-4816-9048-86f03c3d6388_2019-04-22_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-03-26,2019-04-22,2019-04-22,5.0,5.0 km,1787.3500000000001,29:47,28,7,21
0147e40d-85b6-4816-9048-86f03c3d6388_2019-04-25_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-03-29,2019-04-25,2019-04-25,5.0,5.0 km,1580.0,26:20,28,9,19
0147e40d-85b6-4816-9048-86f03c3d6388_2019-05-09_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-04-12,2019-05-09,2019-05-09,5.0,5.0 km,1561.4590163934427,26:01,28,6,22
0147e40d-85b6-4816-9048-86f03c3d6388_2019-05-12_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-04-15,2019-05-12,2019-05-12,5.0,5.0 km,1702.1467889908256,28:22,28,6,22
0147e40d-85b6-4816-9048-86f03c3d6388_2019-05-14_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-04-17,2019-05-14,2019-05-14,5.0,5.0 km,1524.3305555555555,25:24,28,7,21
0147e40d-85b6-4816-9048-86f03c3d6388_2019-05-14_10.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-04-17,2019-05-14,2019-05-14,10.0,10.0 km,3229.1156462585036,53:49,28,7,21
0147e40d-85b6-4816-9048-86f03c3d6388_2019-05-15_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-04-18,2019-05-15,2019-05-15,5.0,5.0 km,1567.8799999999999,26:08,28,8,20
0147e40d-85b6-4816-9048-86f03c3d6388_2019-05-23_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-04-26,2019-05-23,2019-05-23,5.0,5.0 km,1998.0,33:18,28,8,20
0147e40d-85b6-4816-9048-86f03c3d6388_2019-05-25_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-04-28,2019-05-25,2019-05-25,5.0,5.0 km,1674.916955017301,27:55,28,9,19
0147e40d-85b6-4816-9048-86f03c3d6388_2019-05-26_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-04-29,2019-05-26,2019-05-26,5.0,5.0 km,1572.7310126582279,26:13,28,10,18
0147e40d-85b6-4816-9048-86f03c3d6388_2019-05-26_10.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-04-29,2019-05-26,2019-05-26,10.0,10.0 km,3232.0342679127725,53:52,28,10,18
0147e40d-85b6-4816-9048-86f03c3d6388_2019-05-28_5.0,0147e40d-85b6-4816-9048-86f03c3d6388,2019-05-01,2019-05-28,2019-05-28,5.0,5.0 km,1699.376119402985,28:19,28,11,17
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-03-02_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-02-03,2018-03-02,2018-03-02,5.0,5.0 km,1938.5457342083675,32:19,28,4,24
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-03-02_10.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-02-03,2018-03-02,2018-03-02,10.0,10.0 km,3839.6338418862692,01:04:00,28,4,24
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-03-03_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-02-04,2018-03-03,2018-03-03,5.0,5.0 km,1901.4441188781916,31:41,28,4,24
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-03-04_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-02-05,2018-03-04,2018-03-04,5.0,5.0 km,1861.4179648657605,31:01,28,5,23
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-03-08_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-02-09,2018-03-08,2018-03-08,5.0,5.0 km,1844.5357833655708,30:45,28,7,21
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-03-08_10.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-02-09,2018-03-08,2018-03-08,10.0,10.0 km,3632.1449212853136,01:00:32,28,7,21
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-03-11_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-02-12,2018-03-11,2018-03-11,5.0,5.0 km,1497.5567715458278,24:58,28,7,21
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-03-23_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-02-24,2018-03-23,2018-03-23,5.0,5.0 km,1712.5035211267607,28:33,28,8,20
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-03-23_10.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-02-24,2018-03-23,2018-03-23,10.0,10.0 km,4466.329341317365,01:14:26,28,8,20
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-03-30_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-03-03,2018-03-30,2018-03-30,5.0,5.0 km,1636.1268656716418,27:16,28,7,21
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-03-30_10.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-03-03,2018-03-30,2018-03-30,10.0,10.0 km,3249.487407862408,54:09,28,7,21
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-06-12_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-05-16,2018-06-12,2018-06-12,5.0,5.0 km,1992.3665540540542,33:12,28,2,26
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-06-14_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-05-18,2018-06-14,2018-06-14,5.0,5.0 km,1768.8870311793944,29:29,28,3,25
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-06-16_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-05-20,2018-06-16,2018-06-16,5.0,5.0 km,1990.2040257963652,33:10,28,4,24
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-06-22_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-05-26,2018-06-22,2018-06-22,5.0,5.0 km,1658.2949189985275,27:38,28,5,23
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-06-28_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-06-01,2018-06-28,2018-06-28,5.0,5.0 km,1875.061078912171,31:15,28,6,22
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-07-01_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-06-04,2018-07-01,2018-07-01,5.0,5.0 km,3739.653153153153,01:02:20,28,7,21
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-07-01_10.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-06-04,2018-07-01,2018-07-01,10.0,10.0 km,5803.132463967056,01:36:43,28,7,21
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-07-05_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-06-08,2018-07-05,2018-07-05,5.0,5.0 km,1676.5326192794548,27:57,28,8,20
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-07-08_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-06-11,2018-07-08,2018-07-08,5.0,5.0 km,1852.612412177986,30:53,28,8,20
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-07-08_10.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-06-11,2018-07-08,2018-07-08,10.0,10.0 km,3806.1086068460345,01:03:26,28,8,20
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-07-08_15.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-06-11,2018-07-08,2018-07-08,15.0,15.0 km,5599.469534050179,01:33:19,28,8,20
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-07-26_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-06-29,2018-07-26,2018-07-26,5.0,5.0 km,1851.0163132137031,30:51,28,4,24
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-08-02_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-07-06,2018-08-02,2018-08-02,5.0,5.0 km,2592.2068014705883,43:12,28,3,25
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-08-08_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-07-12,2018-08-08,2018-08-08,5.0,5.0 km,1727.6470034515219,28:48,28,5,23
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-08-09_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-07-13,2018-08-09,2018-08-09,5.0,5.0 km,2470.5962462806133,41:11,28,6,22
0187e0b3-c2e7-40f6-9625-18e9a599b080_2018-09-02_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2018-08-06,2018-09-02,2018-09-02,5.0,5.0 km,1809.0997593929299,30:09,28,3,25
0187e0b3-c2e7-40f6-9625-18e9a599b080_2019-02-11_5.0,0187e0b3-c2e7-40f6-9625-18e9a599b080,2019-01-15,2019-02-11,2019-02-11,5.0,5.0 km,1886.6054054054055,31:27,28,1,27
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-02_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-06,2014-04-02,2014-04-02,5.0,5.0 km,1460.5037783375315,24:21,28,4,24
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-02_10.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-06,2014-04-02,2014-04-02,10.0,10.0 km,2855.247058823529,47:35,28,4,24
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-03_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-07,2014-04-03,2014-04-03,5.0,5.0 km,1448.609112709832,24:09,28,4,24
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-03_10.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-07,2014-04-03,2014-04-03,10.0,10.0 km,2887.753424657534,48:08,28,4,24
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-07_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-11,2014-04-07,2014-04-07,5.0,5.0 km,1508.3697749196142,25:08,28,5,23
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-07_10.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-11,2014-04-07,2014-04-07,10.0,10.0 km,3044.136212624585,50:44,28,5,23
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-07_15.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-11,2014-04-07,2014-04-07,15.0,15.0 km,4610.787878787879,01:16:51,28,5,23
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-07_21.1,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-11,2014-04-07,2014-04-07,21.1,21.1 km,6473.593750000001,01:47:54,28,5,23
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-10_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-14,2014-04-10,2014-04-10,5.0,5.0 km,1441.3671641791045,24:01,28,7,21
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-10_10.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-14,2014-04-10,2014-04-10,10.0,10.0 km,2908.741379310345,48:29,28,7,21
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-11_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-15,2014-04-11,2014-04-11,5.0,5.0 km,1862.4408284023668,31:02,28,8,20
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-11_10.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-15,2014-04-11,2014-04-11,10.0,10.0 km,3778.5737704918033,01:02:59,28,8,20
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-12_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-16,2014-04-12,2014-04-12,5.0,5.0 km,1463.1037735849056,24:23,28,9,19
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-12_10.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-16,2014-04-12,2014-04-12,10.0,10.0 km,2979.378698224852,49:39,28,9,19
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-12_15.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-16,2014-04-12,2014-04-12,15.0,15.0 km,4519.394736842105,01:15:19,28,9,19
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-13_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-17,2014-04-13,2014-04-13,5.0,5.0 km,1493.7170542635658,24:54,28,10,18
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-13_10.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-17,2014-04-13,2014-04-13,10.0,10.0 km,2942.0,49:02,28,10,18
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-19_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-23,2014-04-19,2014-04-19,5.0,5.0 km,1506.539393939394,25:07,28,11,17
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-19_10.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-23,2014-04-19,2014-04-19,10.0,10.0 km,3057.5017793594307,50:58,28,11,17
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-19_15.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-23,2014-04-19,2014-04-19,15.0,15.0 km,4613.727272727273,01:16:54,28,11,17
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-19_21.1,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-23,2014-04-19,2014-04-19,21.1,21.1 km,6426.250000000001,01:47:06,28,11,17
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-22_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-26,2014-04-22,2014-04-22,5.0,5.0 km,1470.7295774647887,24:31,28,11,17
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-22_10.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-26,2014-04-22,2014-04-22,10.0,10.0 km,2973.802631578947,49:34,28,11,17
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-22_15.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-26,2014-04-22,2014-04-22,15.0,15.0 km,4501.0,01:15:01,28,11,17
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-22_21.1,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-26,2014-04-22,2014-04-22,21.1,21.1 km,6265.657142857143,01:44:26,28,11,17
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-24_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-28,2014-04-24,2014-04-24,5.0,5.0 km,1476.1078717201167,24:36,28,12,16
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-04-24_10.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-03-28,2014-04-24,2014-04-24,10.0,10.0 km,3015.6026490066224,50:16,28,12,16
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-05-15_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-04-18,2014-05-15,2014-05-15,5.0,5.0 km,1462.0,24:22,28,4,24
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-05-15_10.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-04-18,2014-05-15,2014-05-15,10.0,10.0 km,2936.931506849315,48:57,28,4,24
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-05-15_15.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-04-18,2014-05-15,2014-05-15,15.0,15.0 km,4423.421052631579,01:13:43,28,4,24
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-05-16_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-04-19,2014-05-16,2014-05-16,5.0,5.0 km,1611.4084507042253,26:51,28,5,23
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-05-16_10.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-04-19,2014-05-16,2014-05-16,10.0,10.0 km,3260.036544850498,54:20,28,5,23
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-05-16_15.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-04-19,2014-05-16,2014-05-16,15.0,15.0 km,4942.0,01:22:22,28,5,23
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-05-26_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-04-29,2014-05-26,2014-05-26,5.0,5.0 km,1479.0972222222222,24:39,28,3,25
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-05-26_10.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-04-29,2014-05-26,2014-05-26,10.0,10.0 km,3010.0,50:10,28,3,25
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-05-26_15.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-04-29,2014-05-26,2014-05-26,15.0,15.0 km,4580.3,01:16:20,28,3,25
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-05-28_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-05-01,2014-05-28,2014-05-28,5.0,5.0 km,1474.7684210526315,24:35,28,4,24
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-05-31_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-05-04,2014-05-31,2014-05-31,5.0,5.0 km,1510.2023460410555,25:10,28,5,23
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-05-31_10.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-05-04,2014-05-31,2014-05-31,10.0,10.0 km,3049.675516224189,50:50,28,5,23
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-05-31_15.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-05-04,2014-05-31,2014-05-31,15.0,15.0 km,4583.096774193548,01:16:23,28,5,23
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-06-03_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-05-07,2014-06-03,2014-06-03,5.0,5.0 km,1496.2866666666669,24:56,28,6,22
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-06-06_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-05-10,2014-06-06,2014-06-06,5.0,5.0 km,1498.407960199005,24:58,28,7,21
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-06-14_5.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-05-18,2014-06-14,2014-06-14,5.0,5.0 km,1480.38199513382,24:40,28,6,22
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-06-14_10.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-05-18,2014-06-14,2014-06-14,10.0,10.0 km,2961.3817204301076,49:21,28,6,22
025bad5c-1cfc-4c22-a2e3-2be1ccb70008_2014-06-14_15.0,025bad5c-1cfc-4c22-a2e3-2be1ccb70008,2014-05-18,2014-06-14,2014-06-14,15.0,15.0 km,4504.193548387097,01:15:04,28,6,22
